"pais_codigo","pais_nombre","provincia_codigo","provincia_nombre","ciudad_codigo","ciudad_nombre"
"AR","Argentina","06","Buenos Aires","06420030","San Clemente del Tuyú"
"AR","Argentina","06","Buenos Aires","06420040","Santa Teresita - Mar del Tuyú"
"AR","Argentina","06","Buenos Aires","06476010","Arenas Verdes"
"AR","Argentina","06","Buenos Aires","06511020","Maipú"
"AR","Argentina","14","Córdoba","14056020","Assunta"
"AR","Argentina","14","Córdoba","14056040","Carnerillo"
"AR","Argentina","06","Buenos Aires","06322050","Pontaut"
"AR","Argentina","30","Entre Ríos","30008060","La Clarita"
"AR","Argentina","34","Formosa","34035140","San Martín II"
"AR","Argentina","46","La Rioja","46063030","Loma Blanca"
"AR","Argentina","42","La Pampa","42049010","Santa Isabel"
"AR","Argentina","06","Buenos Aires","06007010","Carhué"
"AR","Argentina","14","Córdoba","14056120","Olaeta"
"AR","Argentina","58","Neuquén","58112040","Zapala"
"AR","Argentina","54","Misiones","54084060","Tarumá"
"AR","Argentina","54","Misiones","54084010","Caraguatay"
"AR","Argentina","54","Misiones","54091017","Barrio Escuela 633"
"AR","Argentina","54","Misiones","54091020","Campo Ramón"
"AR","Argentina","54","Misiones","54091030","Campo Viera"
"AR","Argentina","54","Misiones","54091050","General Alvear"
"AR","Argentina","54","Misiones","54091070","Los Helechos"
"AR","Argentina","54","Misiones","54091080","Oberá"
"AR","Argentina","14","Córdoba","14021020","Ascochinga"
"AR","Argentina","14","Córdoba","14056010","Alejandro Roca"
"AR","Argentina","26","Chubut","26028020","Garayalde"
"AR","Argentina","14","Córdoba","14042030","Ausonia"
"AR","Argentina","14","Córdoba","14091150","Mallín"
"AR","Argentina","22","Chaco","22147010","Samuhú"
"AR","Argentina","58","Neuquén","58007010","Aluminé"
"AR","Argentina","54","Misiones","54098020","Corpus"
"AR","Argentina","90","Tucumán","90007040","Garmendia"
"AR","Argentina","42","La Pampa","42007010","Doblas"
"AR","Argentina","14","Córdoba","14140290","Miramar"
"AR","Argentina","74","San Luis","74056110","Mosmota"
"AR","Argentina","86","Santiago del Estero","86014040","Sachayoj"
"AR","Argentina","22","Chaco","22056020","La Verde"
"AR","Argentina","90","Tucumán","90056040","Manuel García Fernández"
"AR","Argentina","90","Tucumán","90063050","Lules"
"AR","Argentina","90","Tucumán","90063030","Ingenio San Pablo"
"AR","Argentina","90","Tucumán","90063010","Barrio San Felipe"
"AR","Argentina","90","Tucumán","90063040","La Reducción"
"AR","Argentina","90","Tucumán","90063020","El Manantial"
"AR","Argentina","90","Tucumán","90091050","Simoca"
"AR","Argentina","90","Tucumán","90105100","Villa Mariano Moreno - El Colmenar"
"AR","Argentina","90","Tucumán","90119030","Yerba Buena - Marcos Paz"
"AR","Argentina","90","Tucumán","90070090","Teniente Berdina"
"AR","Argentina","90","Tucumán","90098040","Tafí del Valle"
"AR","Argentina","90","Tucumán","90098030","El Mollar"
"AR","Argentina","90","Tucumán","90098020","Colalao del Valle"
"AR","Argentina","90","Tucumán","90098010","Amaicha del Valle"
"AR","Argentina","90","Tucumán","90091040","Santa Cruz"
"AR","Argentina","90","Tucumán","90091030","Nueva Trinidad"
"AR","Argentina","94","Tierra del Fuego, Antártida e Islas del Atlántico Sur","94021010","Puerto Argentino"
"AR","Argentina","90","Tucumán","90105030","Barrio Mutual San Martín"
"AR","Argentina","90","Tucumán","90105070","El Cadillal"
"AR","Argentina","90","Tucumán","90105080","Tafí Viejo"
"AR","Argentina","90","Tucumán","90112030","Villa de Trancas"
"AR","Argentina","90","Tucumán","90112020","San Pedro de Colalao"
"AR","Argentina","90","Tucumán","90112010","Choromoro"
"AR","Argentina","22","Chaco","22056030","Lapachito"
"AR","Argentina","22","Chaco","22056040","Makallé"
"AR","Argentina","22","Chaco","22077010","Colonia Popular"
"AR","Argentina","22","Chaco","22077020","Estación General Obligado"
"AR","Argentina","22","Chaco","22077030","Laguna Blanca"
"AR","Argentina","22","Chaco","22077040","Puerto Tirol"
"AR","Argentina","22","Chaco","22084010","Ciervo Petiso"
"AR","Argentina","22","Chaco","22084020","General José de San Martín"
"AR","Argentina","22","Chaco","22084030","La Eduvigis"
"AR","Argentina","22","Chaco","22084040","Laguna Limpia"
"AR","Argentina","22","Chaco","22084050","Pampa Almirón"
"AR","Argentina","22","Chaco","22084080","Selvas del Río de Oro"
"AR","Argentina","22","Chaco","22119010","Presidencia de la Plaza"
"AR","Argentina","22","Chaco","22126020","Colonia Benítez"
"AR","Argentina","22","Chaco","22126030","Margarita Belén"
"AR","Argentina","22","Chaco","22140010","Barranqueras"
"AR","Argentina","22","Chaco","22140020","Basail"
"AR","Argentina","22","Chaco","22140030","Colonia Baranda"
"AR","Argentina","22","Chaco","22140040","Fontana"
"AR","Argentina","22","Chaco","22140050","Puerto Vilelas"
"AR","Argentina","22","Chaco","22140060","Resistencia"
"AR","Argentina","22","Chaco","22154010","Capitán Solari"
"AR","Argentina","22","Chaco","22154020","Colonia Elisa"
"AR","Argentina","22","Chaco","22154030","Colonias Unidas"
"AR","Argentina","22","Chaco","22154040","Ingeniero Barbet"
"AR","Argentina","22","Chaco","22154050","Las Garcitas"
"AR","Argentina","22","Chaco","22161010","Charadai"
"AR","Argentina","22","Chaco","22161020","Cote Lai"
"AR","Argentina","22","Chaco","22161040","Horquilla"
"AR","Argentina","22","Chaco","22161050","La Sabana"
"AR","Argentina","22","Chaco","22168020","Machagai"
"AR","Argentina","34","Formosa","34056020","El Colorado"
"AR","Argentina","82","Santa Fe","82049060","Florencia"
"AR","Argentina","82","Santa Fe","82049050","El Rabón"
"AR","Argentina","82","Santa Fe","82049220","Villa Guillermina"
"AR","Argentina","82","Santa Fe","82133100","Los Amores"
"AR","Argentina","26","Chubut","26098010","Doctor Oscar Atilio Viglione (Frontera de Río Pico)"
"AR","Argentina","26","Chubut","26098020","Gobernador Costa"
"AR","Argentina","26","Chubut","26098030","José de San Martín"
"AR","Argentina","26","Chubut","26098040","Río Pico"
"AR","Argentina","78","Santa Cruz","78021010","El Turbio"
"AR","Argentina","78","Santa Cruz","78021070","Yacimientos Río Turbio"
"AR","Argentina","78","Santa Cruz","78021060","28 de Noviembre"
"AR","Argentina","78","Santa Cruz","78021020","Julia Dufour"
"AR","Argentina","78","Santa Cruz","78021050","Rospentek"
"AR","Argentina","78","Santa Cruz","78028020","El Chaltén"
"AR","Argentina","78","Santa Cruz","78028010","El Calafate"
"AR","Argentina","78","Santa Cruz","78028030","Tres Lagos"
"AR","Argentina","78","Santa Cruz","78035010","Los Antiguos"
"AR","Argentina","78","Santa Cruz","78035020","Perito Moreno"
"AR","Argentina","78","Santa Cruz","78049010","Bajo Caracoles"
"AR","Argentina","78","Santa Cruz","78049030","Hipólito Yrigoyen"
"AR","Argentina","50","Mendoza","50049040","Las Cuevas"
"AR","Argentina","50","Mendoza","50049050","Las Heras"
"AR","Argentina","50","Mendoza","50049060","Los Penitentes"
"AR","Argentina","50","Mendoza","50049080","Polvaredas"
"AR","Argentina","50","Mendoza","50049100","Punta de Vacas"
"AR","Argentina","50","Mendoza","50049110","Uspallata"
"AR","Argentina","50","Mendoza","50049090","Puente del Inca"
"AR","Argentina","50","Mendoza","50049030","Jocolí"
"AR","Argentina","50","Mendoza","50056030","Barrio La Palmera"
"AR","Argentina","50","Mendoza","50056090","El Paramillo"
"AR","Argentina","50","Mendoza","50056100","El Vergel"
"AR","Argentina","50","Mendoza","50056130","Jocolí Viejo"
"AR","Argentina","50","Mendoza","50056050","Barrio Lagunas de Bartoluzzi"
"AR","Argentina","50","Mendoza","50063010","Agrelo"
"AR","Argentina","50","Mendoza","50063030","Cacheuta"
"AR","Argentina","50","Mendoza","50063050","El Carrizal"
"AR","Argentina","50","Mendoza","50063060","El Salto"
"AR","Argentina","50","Mendoza","50063080","Las Vegas"
"AR","Argentina","50","Mendoza","50063110","Potrerillos"
"AR","Argentina","50","Mendoza","50063070","Las Compuertas"
"AR","Argentina","50","Mendoza","50070020","Barrio Jesús de Nazaret"
"AR","Argentina","50","Mendoza","50070040","El Pedregal"
"AR","Argentina","50","Mendoza","50070050","Fray Luis Beltrán"
"AR","Argentina","50","Mendoza","50070060","Maipú"
"AR","Argentina","50","Mendoza","50070030","Cruz de Piedra"
"AR","Argentina","50","Mendoza","50084030","Barrio Rivadavia"
"AR","Argentina","50","Mendoza","50084040","El Mirador"
"AR","Argentina","50","Mendoza","50084060","La Esperanza"
"AR","Argentina","50","Mendoza","50084070","La Florida"
"AR","Argentina","50","Mendoza","50084080","La Libertad"
"AR","Argentina","50","Mendoza","50084090","Los Árboles"
"AR","Argentina","50","Mendoza","50084120","Mundo Nuevo"
"AR","Argentina","50","Mendoza","50084050","La Central"
"AR","Argentina","50","Mendoza","50098045","Barrio La Estación"
"AR","Argentina","50","Mendoza","50098073","El Espino"
"AR","Argentina","50","Mendoza","50098090","Nueva California"
"AR","Argentina","50","Mendoza","50098110","Tres Porteñas"
"AR","Argentina","50","Mendoza","50112020","Barrio María Auxiliadora"
"AR","Argentina","50","Mendoza","50126020","Cordón del Plata"
"AR","Argentina","50","Mendoza","50126040","La Arboleda"
"AR","Argentina","50","Mendoza","50126030","El Peral"
"AR","Argentina","50","Mendoza","50126060","Tupungato"
"AR","Argentina","74","San Luis","74007030","Leandro N. Alem"
"AR","Argentina","74","San Luis","74007070","San Francisco del Monte de Oro"
"AR","Argentina","74","San Luis","74007050","Quines"
"AR","Argentina","74","San Luis","74007040","Luján"
"AR","Argentina","74","San Luis","74014040","Villa General Roca"
"AR","Argentina","74","San Luis","74021010","Carolina"
"AR","Argentina","74","San Luis","74021070","Riocito"
"AR","Argentina","74","San Luis","74021030","Fraga"
"AR","Argentina","74","San Luis","74056130","Salinas del Bebedero"
"AR","Argentina","74","San Luis","74056090","Jarilla"
"AR","Argentina","74","San Luis","74056150","San Luis"
"AR","Argentina","74","San Luis","74056070","Desaguadero"
"AR","Argentina","74","San Luis","74056140","San Jerónimo"
"AR","Argentina","74","San Luis","74056060","Chosmes"
"AR","Argentina","74","San Luis","74056080","El Volcán"
"AR","Argentina","74","San Luis","74056100","Juana Koslay"
"AR","Argentina","74","San Luis","74056030","Balde"
"AR","Argentina","74","San Luis","74063080","Villa de Praga"
"AR","Argentina","74","San Luis","74063060","Potrerillo"
"AR","Argentina","74","San Luis","74063070","San Martín"
"AR","Argentina","74","San Luis","74063010","La Vertiente"
"AR","Argentina","74","San Luis","74063040","Las Lagunas"
"AR","Argentina","74","San Luis","74063030","Las Chacras"
"AR","Argentina","14","Córdoba","14098010","Achiras"
"AR","Argentina","14","Córdoba","14098060","Bulnes"
"AR","Argentina","14","Córdoba","14098070","Chaján"
"AR","Argentina","14","Córdoba","14098120","La Carolina"
"AR","Argentina","14","Córdoba","14098140","La Gilda"
"AR","Argentina","14","Córdoba","14098170","Las Higueras"
"AR","Argentina","14","Córdoba","14098190","Las Vertientes"
"AR","Argentina","14","Córdoba","14098200","Malena"
"AR","Argentina","14","Córdoba","14098230","Río Cuarto"
"AR","Argentina","14","Córdoba","14098240","Sampacho"
"AR","Argentina","14","Córdoba","14098250","San Basilio"
"AR","Argentina","14","Córdoba","14098260","Santa Catalina Holmberg"
"AR","Argentina","14","Córdoba","14098270","Suco"
"AR","Argentina","74","San Luis","74028030","Naschel"
"AR","Argentina","74","San Luis","74028070","Tilisarao"
"AR","Argentina","74","San Luis","74028090","Villa Larca"
"AR","Argentina","74","San Luis","74028060","San Pablo"
"AR","Argentina","90","Tucumán","90070010","Acheral"
"AR","Argentina","90","Tucumán","90084010","San Miguel de Tucumán"
"AR","Argentina","90","Tucumán","90070040","Pueblo Independencia"
"AR","Argentina","90","Tucumán","90070020","Capitán Cáceres"
"AR","Argentina","90","Tucumán","90070080","Soldado Maldonado"
"AR","Argentina","90","Tucumán","90070070","Sargento Moya"
"AR","Argentina","90","Tucumán","90070050","Río Seco"
"AR","Argentina","90","Tucumán","90070100","Villa Quinteros"
"AR","Argentina","90","Tucumán","90070060","Santa Lucía"
"AR","Argentina","90","Tucumán","90070030","Monteros"
"AR","Argentina","90","Tucumán","90091060","Villa Chicligasta"
"AR","Argentina","90","Tucumán","90091020","Monteagudo"
"AR","Argentina","90","Tucumán","90091010","Atahona"
"AR","Argentina","90","Tucumán","90077020","Los Sarmientos"
"AR","Argentina","90","Tucumán","90077030","Río Chico"
"AR","Argentina","90","Tucumán","90077050","Villa Clodomiro Hileret"
"AR","Argentina","90","Tucumán","90077040","Santa Ana"
"AR","Argentina","90","Tucumán","90077010","Aguilares"
"AR","Argentina","74","San Luis","74028050","Renca"
"AR","Argentina","74","San Luis","74035010","Juan Jorba"
"AR","Argentina","74","San Luis","74035040","La Punilla"
"AR","Argentina","14","Córdoba","1401401002","La Floresta"
"AR","Argentina","50","Mendoza","5002802001","Bermejo"
"AR","Argentina","06","Buenos Aires","0605601004","Villa Bordeau"
"AR","Argentina","06","Buenos Aires","0609101002","Berazategui Oeste"
"AR","Argentina","06","Buenos Aires","0609101003","Carlos Tomás Sourigues"
"AR","Argentina","06","Buenos Aires","0609101004","El Pato"
"AR","Argentina","06","Buenos Aires","0609101005","Guillermo Enrique Hudson"
"AR","Argentina","06","Buenos Aires","0609101006","Juan María Gutiérrez"
"AR","Argentina","06","Buenos Aires","0609101007","Pereyra"
"AR","Argentina","06","Buenos Aires","0609101008","Plátanos"
"AR","Argentina","06","Buenos Aires","0609101009","Ranelagh"
"AR","Argentina","06","Buenos Aires","0609101010","Villa España"
"AR","Argentina","06","Buenos Aires","0609801001","Barrio Banco Provincia"
"AR","Argentina","06","Buenos Aires","0609801002","Barrio El Carmen Este"
"AR","Argentina","06","Buenos Aires","0609801003","Barrio Universitario"
"AR","Argentina","06","Buenos Aires","0609801005","Los Talas"
"AR","Argentina","06","Buenos Aires","0609801006","Villa Argüello"
"AR","Argentina","06","Buenos Aires","0609801007","Villa Dolores"
"AR","Argentina","06","Buenos Aires","0609801008","Villa Independencia"
"AR","Argentina","06","Buenos Aires","0609801010","Villa Porteña"
"AR","Argentina","06","Buenos Aires","0609801011","Villa Progreso"
"AR","Argentina","06","Buenos Aires","0609801012","Villa San Carlos"
"AR","Argentina","06","Buenos Aires","0609801013","Villa Zula"
"AR","Argentina","06","Buenos Aires","0613405001","Barrio Belgrano"
"AR","Argentina","06","Buenos Aires","0618203002","Villa del Mar"
"AR","Argentina","06","Buenos Aires","0621801003","Barrio San Cayetano"
"AR","Argentina","06","Buenos Aires","0624501001","Dique N° 1"
"AR","Argentina","06","Buenos Aires","0602801002","Burzaco"
"AR","Argentina","06","Buenos Aires","0602801003","Claypole"
"AR","Argentina","06","Buenos Aires","0602801004","Don Orione"
"AR","Argentina","06","Buenos Aires","0602801005","Glew"
"AR","Argentina","06","Buenos Aires","0602801006","José Mármol"
"AR","Argentina","06","Buenos Aires","0602801007","Longchamps"
"AR","Argentina","06","Buenos Aires","0602801010","Rafael Calzada"
"AR","Argentina","06","Buenos Aires","0602801011","San Francisco Solano"
"AR","Argentina","06","Buenos Aires","0602801012","San José"
"AR","Argentina","06","Buenos Aires","0603501005","Gerli"
"AR","Argentina","06","Buenos Aires","0603501006","Piñeyro"
"AR","Argentina","06","Buenos Aires","0603501007","Sarandí"
"AR","Argentina","06","Buenos Aires","0603501008","Villa Domínico"
"AR","Argentina","06","Buenos Aires","0603501009","Wilde"
"AR","Argentina","06","Buenos Aires","0603501001","Área Reserva Cinturón Ecológico"
"AR","Argentina","06","Buenos Aires","0603501003","Crucesita"
"AR","Argentina","06","Buenos Aires","0603501004","Dock Sud"
"AR","Argentina","06","Buenos Aires","0605601002","Grünbein"
"AR","Argentina","06","Buenos Aires","0605601003","Ingeniero White"
"AR","Argentina","06","Buenos Aires","0624501003","Isla Santiago"
"AR","Argentina","06","Buenos Aires","0624501004","Punta Lara"
"AR","Argentina","06","Buenos Aires","0624501005","Villa Catela"
"AR","Argentina","06","Buenos Aires","0625201001","Belén de Escobar"
"AR","Argentina","06","Buenos Aires","0625201002","El Cazador"
"AR","Argentina","06","Buenos Aires","0625201003","Garín"
"AR","Argentina","06","Buenos Aires","0625201004","Ingeniero Maschwitz"
"AR","Argentina","06","Buenos Aires","0625201006","Matheu"
"AR","Argentina","06","Buenos Aires","0625201007","Maquinista F. Savio Este"
"AR","Argentina","06","Buenos Aires","0626001001","Canning"
"AR","Argentina","06","Buenos Aires","0626001002","El Jagüel"
"AR","Argentina","06","Buenos Aires","0602801009","Ministro Rivadavia"
"AR","Argentina","06","Buenos Aires","0602801001","Adrogué"
"AR","Argentina","06","Buenos Aires","0605601005","Villa Espora"
"AR","Argentina","06","Buenos Aires","0609801009","Villa Nueva"
"AR","Argentina","06","Buenos Aires","0626001003","Luis Guillón"
"AR","Argentina","06","Buenos Aires","0626001004","Monte Grande"
"AR","Argentina","06","Buenos Aires","0626001005","9 de Abril"
"AR","Argentina","06","Buenos Aires","0626606002","Parada Robles"
"AR","Argentina","06","Buenos Aires","0627001001","Aeropuerto Internacional Ezeiza"
"AR","Argentina","06","Buenos Aires","0627001003","Carlos Spegazzini"
"AR","Argentina","06","Buenos Aires","0627001004","José María Ezeiza"
"AR","Argentina","06","Buenos Aires","0627001005","La Unión"
"AR","Argentina","06","Buenos Aires","0627001006","Tristán Suárez"
"AR","Argentina","06","Buenos Aires","0627401001","Bosques"
"AR","Argentina","06","Buenos Aires","0627401002","Estanislao Severo Zeballos"
"AR","Argentina","06","Buenos Aires","0627401003","San Juan Bautista"
"AR","Argentina","06","Buenos Aires","0627401004","Gobernador Julio A. Costa"
"AR","Argentina","06","Buenos Aires","0627401005","Ingeniero Juan Allan"
"AR","Argentina","06","Buenos Aires","0627401006","Villa Brown"
"AR","Argentina","06","Buenos Aires","0627401007","Villa San Luis"
"AR","Argentina","06","Buenos Aires","0627401008","Villa Santa Rosa"
"AR","Argentina","06","Buenos Aires","0627401009","Villa Vatteone"
"AR","Argentina","06","Buenos Aires","0627401010","El Tropezón"
"AR","Argentina","06","Buenos Aires","0627401011","La Capilla"
"AR","Argentina","06","Buenos Aires","0631501001","Barrio Kennedy"
"AR","Argentina","06","Buenos Aires","0635711001","Camet"
"AR","Argentina","06","Buenos Aires","0635711002","Estación Camet"
"AR","Argentina","06","Buenos Aires","0635711004","Punta Mogotes"
"AR","Argentina","06","Buenos Aires","0635711005","Barrio El Casal"
"AR","Argentina","38","Jujuy","3811208001","San José"
"AR","Argentina","06","Buenos Aires","0635712001","Barrio Colinas Verdes"
"AR","Argentina","06","Buenos Aires","0635712002","Barrio El Coyunco"
"AR","Argentina","06","Buenos Aires","0644103006","Barrio Gambier"
"AR","Argentina","06","Buenos Aires","0635712003","Barrio La Gloria"
"AR","Argentina","06","Buenos Aires","0636403001","Barrio Morabo"
"AR","Argentina","06","Buenos Aires","0636403002","Barrio Ruta 24 Kilómetro 10"
"AR","Argentina","06","Buenos Aires","0636403003","Country Club Bosque Real"
"AR","Argentina","06","Buenos Aires","0637101027","Villa Yapeyú"
"AR","Argentina","06","Buenos Aires","0637101001","Barrio Parque General San Martín"
"AR","Argentina","06","Buenos Aires","0626606001","El Remanso"
"AR","Argentina","06","Buenos Aires","0637101002","Billinghurst"
"AR","Argentina","06","Buenos Aires","0637101003","Ciudad del Libertador General San Martín"
"AR","Argentina","06","Buenos Aires","0637101004","Ciudad Jardín El Libertador"
"AR","Argentina","06","Buenos Aires","0637101005","Villa Ayacucho"
"AR","Argentina","06","Buenos Aires","0637101006","Villa Ballester"
"AR","Argentina","06","Buenos Aires","0637101007","Villa Bernardo Monteagudo"
"AR","Argentina","06","Buenos Aires","0641201001","Del Viso"
"AR","Argentina","06","Buenos Aires","0641201003","Tortuguitas"
"AR","Argentina","06","Buenos Aires","0637101008","Villa Chacabuco"
"AR","Argentina","06","Buenos Aires","0637101009","Villa Coronel José M. Zapiola"
"AR","Argentina","06","Buenos Aires","0637101010","Villa General Antonio J. de Sucre"
"AR","Argentina","06","Buenos Aires","0637101011","Villa General Eugenio Necochea"
"AR","Argentina","06","Buenos Aires","0637101012","Villa General José Tomás Guido"
"AR","Argentina","06","Buenos Aires","0637101013","Villa General Juan G. Las Heras"
"AR","Argentina","06","Buenos Aires","0637101014","Villa Godoy Cruz"
"AR","Argentina","06","Buenos Aires","0637101015","Villa Granaderos de San Martín"
"AR","Argentina","06","Buenos Aires","0637101016","Villa Gregoria Matorras"
"AR","Argentina","06","Buenos Aires","0637101017","Villa José León Suárez"
"AR","Argentina","06","Buenos Aires","0637101018","Villa Juan Martín de Pueyrredón"
"AR","Argentina","06","Buenos Aires","0637101019","Villa Libertad"
"AR","Argentina","06","Buenos Aires","0637101020","Villa Lynch"
"AR","Argentina","06","Buenos Aires","0637101021","Villa Maipú"
"AR","Argentina","06","Buenos Aires","0637101022","Va.María Irene de los Remedios Escalada"
"AR","Argentina","06","Buenos Aires","0637101023","Va.Marqués Alejandro María de Aguado"
"AR","Argentina","06","Buenos Aires","0637101024","Villa Parque Presidente Figueroa Alcorta"
"AR","Argentina","06","Buenos Aires","0637101025","Villa Parque San Lorenzo"
"AR","Argentina","06","Buenos Aires","0637101026","Villa San Andrés"
"AR","Argentina","06","Buenos Aires","0640801002","Villa Santos Tesei"
"AR","Argentina","06","Buenos Aires","0640801003","William C. Morris"
"AR","Argentina","06","Buenos Aires","0641001001","Ituzaingó Centro"
"AR","Argentina","06","Buenos Aires","0641001002","Ituzaingó Sur"
"AR","Argentina","06","Buenos Aires","0642004001","Mar del Tuyú"
"AR","Argentina","06","Buenos Aires","0642004002","Santa Teresita"
"AR","Argentina","06","Buenos Aires","0642701001","Aldo Bonzi"
"AR","Argentina","06","Buenos Aires","0642701002","Ciudad Evita"
"AR","Argentina","06","Buenos Aires","0642701003","González Catán"
"AR","Argentina","06","Buenos Aires","0642701004","Gregorio de Laferrere"
"AR","Argentina","06","Buenos Aires","0642701005","Isidro Casanova"
"AR","Argentina","06","Buenos Aires","0642701006","La Tablada"
"AR","Argentina","14","Córdoba","1414719001","Las Quintas"
"AR","Argentina","06","Buenos Aires","0642701007","Lomas del Mirador"
"AR","Argentina","06","Buenos Aires","0642701008","Rafael Castillo"
"AR","Argentina","06","Buenos Aires","0642701009","Ramos Mejía"
"AR","Argentina","06","Buenos Aires","0642701010","San Justo"
"AR","Argentina","06","Buenos Aires","0642701011","Tapiales"
"AR","Argentina","06","Buenos Aires","0642701012","20 de Junio"
"AR","Argentina","06","Buenos Aires","0642701013","Villa Eduardo Madero"
"AR","Argentina","06","Buenos Aires","0642701014","Villa Luzuriaga"
"AR","Argentina","06","Buenos Aires","0641001003","Villa Gobernador Udadondo"
"AR","Argentina","06","Buenos Aires","0642701015","Virrey del Pino"
"AR","Argentina","06","Buenos Aires","0643401002","Lanús Este"
"AR","Argentina","06","Buenos Aires","0643401003","Lanús Oeste"
"AR","Argentina","06","Buenos Aires","0643401004","Monte Chingolo"
"AR","Argentina","06","Buenos Aires","0643401005","Remedios de Escalada de San Martín"
"AR","Argentina","06","Buenos Aires","0643401006","Valentín Alsina"
"AR","Argentina","06","Buenos Aires","0644103002","Ángel Etcheverry"
"AR","Argentina","06","Buenos Aires","0644103003","Arana"
"AR","Argentina","06","Buenos Aires","0644103004","Arturo Seguí"
"AR","Argentina","06","Buenos Aires","0644103005","Barrio El Carmen Oeste"
"AR","Argentina","06","Buenos Aires","0644103007","Barrio Las Malvinas"
"AR","Argentina","06","Buenos Aires","0644103008","Barrio Las Quintas"
"AR","Argentina","06","Buenos Aires","0644103010","El Retiro"
"AR","Argentina","06","Buenos Aires","0644103011","Joaquín Gorina"
"AR","Argentina","06","Buenos Aires","0644103012","José Hernández"
"AR","Argentina","06","Buenos Aires","0644103013","José Melchor Romero"
"AR","Argentina","06","Buenos Aires","0644103014","La Cumbre"
"AR","Argentina","06","Buenos Aires","0644103016","Lisandro Olmos"
"AR","Argentina","06","Buenos Aires","0644103017","Los Hornos"
"AR","Argentina","06","Buenos Aires","0644103019","Ringuelet"
"AR","Argentina","06","Buenos Aires","0644103020","Rufino de Elizalde"
"AR","Argentina","06","Buenos Aires","0644103021","Tolosa"
"AR","Argentina","06","Buenos Aires","0644103022","Transradio"
"AR","Argentina","06","Buenos Aires","0644103023","Villa Elisa"
"AR","Argentina","06","Buenos Aires","0644103024","Villa Elvira"
"AR","Argentina","06","Buenos Aires","0644103025","Villa Garibaldi"
"AR","Argentina","06","Buenos Aires","0644103026","Villa Montoro"
"AR","Argentina","06","Buenos Aires","0644103027","Villa Parque Sicardi"
"AR","Argentina","06","Buenos Aires","0649001001","Banfield"
"AR","Argentina","06","Buenos Aires","0649001002","Llavallol"
"AR","Argentina","06","Buenos Aires","0649001004","Temperley"
"AR","Argentina","06","Buenos Aires","0649001005","Turdera"
"AR","Argentina","06","Buenos Aires","0649001006","Villa Centenario"
"AR","Argentina","06","Buenos Aires","0649001007","Villa Fiorito"
"AR","Argentina","06","Buenos Aires","0649706001","Barrio Las Casuarinas"
"AR","Argentina","06","Buenos Aires","0649706002","Cortines"
"AR","Argentina","06","Buenos Aires","0649706003","Lezica y Torrezuri"
"AR","Argentina","06","Buenos Aires","0649706005","Villa Flandria Norte"
"AR","Argentina","06","Buenos Aires","0649706006","Villa Flandria Sur"
"AR","Argentina","06","Buenos Aires","0649706007","Country Club Las Praderas"
"AR","Argentina","06","Buenos Aires","0649706008","Open Door"
"AR","Argentina","06","Buenos Aires","0651501001","Área de Promoción El Triángulo"
"AR","Argentina","06","Buenos Aires","0651501002","Grand Bourg"
"AR","Argentina","06","Buenos Aires","0651501003","Ingeniero Adolfo Sourdeaux"
"AR","Argentina","06","Buenos Aires","0651501004","Ingeniero Pablo Nogués"
"AR","Argentina","06","Buenos Aires","0651501005","Los Polvorines"
"AR","Argentina","06","Buenos Aires","0644103001","Abasto"
"AR","Argentina","06","Buenos Aires","0644103009","City Bell"
"AR","Argentina","06","Buenos Aires","0651501008","Villa de Mayo"
"AR","Argentina","06","Buenos Aires","0651805001","La Baliza"
"AR","Argentina","06","Buenos Aires","0651805002","La Caleta"
"AR","Argentina","06","Buenos Aires","0651806001","Atlántida"
"AR","Argentina","06","Buenos Aires","0651806002","Camet Norte"
"AR","Argentina","06","Buenos Aires","0651806003","Frente Mar"
"AR","Argentina","06","Buenos Aires","0651806004","Playa Dorada"
"AR","Argentina","06","Buenos Aires","0651806006","Santa Elena"
"AR","Argentina","06","Buenos Aires","0652502001","Barrio Lisandro de la Torre y Santa Marta"
"AR","Argentina","06","Buenos Aires","0653901001","Libertad"
"AR","Argentina","06","Buenos Aires","0653901002","Mariano Acosta"
"AR","Argentina","06","Buenos Aires","0653901004","Pontevedra"
"AR","Argentina","06","Buenos Aires","0653901005","San Antonio de Padua"
"AR","Argentina","06","Buenos Aires","0656001001","Cuartel V"
"AR","Argentina","06","Buenos Aires","0656001002","Francisco Álvarez"
"AR","Argentina","06","Buenos Aires","0656001003","La Reja"
"AR","Argentina","06","Buenos Aires","0656001005","Paso del Rey"
"AR","Argentina","06","Buenos Aires","0656801001","Castelar"
"AR","Argentina","06","Buenos Aires","0656801002","El Palomar"
"AR","Argentina","06","Buenos Aires","0656801003","Haedo"
"AR","Argentina","06","Buenos Aires","0656801005","Villa Sarmiento"
"AR","Argentina","06","Buenos Aires","0658104001","Necochea"
"AR","Argentina","06","Buenos Aires","0658104002","Quequén"
"AR","Argentina","06","Buenos Aires","0658104003","Costa Bonita"
"AR","Argentina","06","Buenos Aires","0659506001","Colonia Hinojo"
"AR","Argentina","06","Buenos Aires","0659511002","Villa Arrieta"
"AR","Argentina","06","Buenos Aires","0663804002","Fátima"
"AR","Argentina","06","Buenos Aires","0663804003","La Lonja"
"AR","Argentina","06","Buenos Aires","0663804004","Los Cachorros"
"AR","Argentina","06","Buenos Aires","0663804005","Manzanares"
